feature	filter.imprint.BW	syntelog.BW	imprinted.both.BW	filter.imprint.BP	syntelog.BP	feature_type	imprint	syntelog	agreement	expression.type	motif1	motif2	motif.type	either.motif	imprint.syntelog	syntenic.grasses	has.go.term
Zm00001d049986	not.detected	NA	NA	no.imprint	syntelog	gene	no.imprint	conserved.maize	mismatched_call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d049991	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050018	not.detected	NA	NA	no.imprint	syntelog	gene	no.imprint	conserved.maize	mismatched_call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050020	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050021	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	endo.preferred	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050023	no.imprint	non.syntelog	non.syntelog	no.imprint	syntelog	gene	no.imprint	variable	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_variable	syntenic.grasses	GO.term(s)
Zm00001d050024	no.imprint	non.syntelog	non.syntelog	no.imprint	syntelog	gene	no.imprint	variable	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_variable	nonsyntenic.grasses	no.GO
Zm00001d050026	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d050032	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	endo.preferred	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050051	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d050054	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050056	no.imprint	non.syntelog	non.syntelog	no.imprint	syntelog	gene	no.imprint	variable	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_variable	nonsyntenic.grasses	GO.term(s)
Zm00001d050061	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d050068	MEG	non.syntelog	non.syntelog	no.imprint	non.syntelog	gene	MEG	variable	mismatched_call	endo.preferred	FALSE	FALSE	no.motif	no.motif	MEG_variable	nonsyntenic.grasses	no.GO
Zm00001d050069	no.imprint	syntelog	inconsistent.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d050074	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	FALSE	motif1	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050081	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	syntenic.grasses	no.GO
Zm00001d050089	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050092	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050093	not.detected	NA	NA	no.imprint	syntelog	gene	no.imprint	conserved.maize	mismatched_call	endo.preferred	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d050095	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d050100	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d050102	not.detected	NA	NA	no.imprint	syntelog	gene	no.imprint	conserved.maize	mismatched_call	endo.preferred	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	no.GO
Zm00001d050103	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d050104	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	endo.preferred	TRUE	FALSE	motif1	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050106	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	nonsyntenic.grasses	no.GO
Zm00001d050107	not.detected	NA	NA	no.imprint	syntelog	gene	no.imprint	conserved.maize	mismatched_call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d050109	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	syntenic.grasses	no.GO
Zm00001d050112	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050116	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050119	not.detected	NA	NA	no.imprint	syntelog	gene	no.imprint	conserved.maize	mismatched_call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050121	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	no.GO
Zm00001d050123	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	FALSE	motif1	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050125	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050130	not.detected	NA	NA	no.imprint	syntelog	gene	no.imprint	conserved.maize	mismatched_call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_conserved.maize	nonsyntenic.grasses	no.GO
Zm00001d050131	not.detected	NA	NA	no.imprint	syntelog	gene	no.imprint	conserved.maize	mismatched_call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_conserved.maize	syntenic.grasses	no.GO
Zm00001d050133	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d050134	no.imprint	non.syntelog	non.syntelog	no.imprint	syntelog	gene	no.imprint	variable	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_variable	nonsyntenic.grasses	GO.term(s)
Zm00001d050139	no.imprint	non.syntelog	non.syntelog	no.imprint	syntelog	gene	no.imprint	variable	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_variable	syntenic.grasses	GO.term(s)
Zm00001d050145	not.detected	NA	NA	MEG	non.syntelog	gene	MEG	variable	mismatched_call	endo.preferred	FALSE	FALSE	no.motif	no.motif	MEG_variable	nonsyntenic.grasses	GO.term(s)
Zm00001d050146	not.detected	NA	NA	no.imprint	syntelog	gene	no.imprint	conserved.maize	mismatched_call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050148	not.detected	NA	NA	no.imprint	syntelog	gene	no.imprint	conserved.maize	mismatched_call	constitutive	TRUE	FALSE	motif1	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050150	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050153	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050157	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	FALSE	motif1	has.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d050165	no.imprint	non.syntelog	non.syntelog	no.imprint	syntelog	gene	no.imprint	variable	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_variable	syntenic.grasses	no.GO
Zm00001d050166	no.imprint	syntelog	no.imprint	no.imprint	non.syntelog	gene	no.imprint	variable	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_variable	syntenic.grasses	GO.term(s)
Zm00001d050172	no.imprint	non.syntelog	non.syntelog	no.imprint	syntelog	gene	no.imprint	variable	matched.call	constitutive	TRUE	FALSE	motif1	has.motif	no.imprint_variable	syntenic.grasses	GO.term(s)
Zm00001d050174	not.detected	NA	NA	no.imprint	syntelog	gene	no.imprint	conserved.maize	mismatched_call	constitutive	TRUE	FALSE	motif1	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050179	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	FALSE	motif1	has.motif	no.imprint_conserved.maize	syntenic.grasses	no.GO
Zm00001d050182	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050187	not.detected	NA	NA	no.imprint	syntelog	gene	no.imprint	conserved.maize	mismatched_call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050190	not.detected	NA	NA	no.imprint	syntelog	gene	no.imprint	conserved.maize	mismatched_call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	no.GO
Zm00001d050191	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050193	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d050196	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d050198	no.imprint	non.syntelog	non.syntelog	no.imprint	syntelog	gene	no.imprint	variable	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_variable	nonsyntenic.grasses	GO.term(s)
Zm00001d050199	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d050200	MEG	syntelog	both.megs	no.imprint	non.syntelog	gene	MEG	variable	mismatched_call	endo.preferred	TRUE	FALSE	motif1	has.motif	MEG_variable	syntenic.grasses	GO.term(s)
Zm00001d050202	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050208	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050216	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050218	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050219	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050220	no.imprint	non.syntelog	non.syntelog	not.detected	NA	gene	no.imprint	variable	mismatched_call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_variable	syntenic.grasses	GO.term(s)
Zm00001d050224	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050225	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050227	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d050234	not.detected	NA	NA	no.imprint	syntelog	gene	no.imprint	conserved.maize	mismatched_call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050238	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	no.GO
Zm00001d050241	not.detected	NA	NA	no.imprint	syntelog	gene	no.imprint	conserved.maize	mismatched_call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	no.GO
Zm00001d050242	no.imprint	non.syntelog	non.syntelog	not.detected	NA	gene	no.imprint	variable	mismatched_call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_variable	syntenic.grasses	GO.term(s)
Zm00001d050244	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d050245	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d050250	no.imprint	non.syntelog	non.syntelog	no.imprint	non.syntelog	gene	no.imprint	variable	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_variable	nonsyntenic.grasses	no.GO
Zm00001d050251	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050253	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050256	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d050258	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	FALSE	motif1	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050260	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050265	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	syntenic.grasses	no.GO
Zm00001d050272	no.imprint	non.syntelog	non.syntelog	no.imprint	syntelog	gene	no.imprint	variable	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_variable	nonsyntenic.grasses	GO.term(s)
Zm00001d050273	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050274	no.imprint	non.syntelog	non.syntelog	no.imprint	non.syntelog	gene	no.imprint	variable	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_variable	nonsyntenic.grasses	GO.term(s)
Zm00001d050284	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050297	no.imprint	non.syntelog	non.syntelog	no.imprint	non.syntelog	gene	no.imprint	variable	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_variable	nonsyntenic.grasses	no.GO
Zm00001d050300	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	TRUE	both	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050304	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	FALSE	motif1	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050307	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	no.GO
Zm00001d050310	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	FALSE	motif1	has.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d050315	no.imprint	non.syntelog	non.syntelog	no.imprint	non.syntelog	gene	no.imprint	variable	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_variable	nonsyntenic.grasses	GO.term(s)
Zm00001d050316	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	TRUE	FALSE	motif1	has.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d050319	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
Zm00001d050323	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	FALSE	no.motif	no.motif	no.imprint_conserved.maize	nonsyntenic.grasses	GO.term(s)
Zm00001d050328	not.detected	NA	NA	no.imprint	non.syntelog	gene	no.imprint	variable	mismatched_call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_variable	nonsyntenic.grasses	GO.term(s)
Zm00001d050329	no.imprint	syntelog	no.imprint	no.imprint	syntelog	gene	no.imprint	conserved.maize	matched.call	constitutive	FALSE	TRUE	motif2	has.motif	no.imprint_conserved.maize	syntenic.grasses	GO.term(s)
