gene	TE
Zm00001d046092	DHH00002Zm00001d10389
Zm00001d046098	RLC00002Zm00001d14477
Zm00001d046098	RLG01490Zm00001d00003
Zm00001d046098	RLG02365Zm00001d00001
Zm00001d046098	DHH00002Zm00001d10391
Zm00001d046122	DHH00002Zm00001d05418
Zm00001d046124	DHH00002Zm00001d05418
Zm00001d046128	DHH00002Zm00001d10394
Zm00001d046153	RLG19435Zm00001d00001
Zm00001d046153	RLG00001Zm00001d14990
Zm00001d046162	RLG18521Zm00001d00001
Zm00001d046177	RLG00021Zm00001d00192
Zm00001d046185	DHH00597Zm00001d00001
Zm00001d046191	DHH00017Zm00001d00089
Zm00001d046192	RLX00518Zm00001d00007
Zm00001d046200	RLG19429Zm00001d00001
Zm00001d046200	RLC00002Zm00001d13195
Zm00001d046205	RLG00001Zm00001d16108
Zm00001d046229	DHH00002Zm00001d05428
Zm00001d046241	DHH00002Zm00001d05431
Zm00001d046262	DHH00002Zm00001d10409
Zm00001d046270	DHH00002Zm00001d05436
Zm00001d046274	DTH00163Zm00001d00794
Zm00001d046294	RLG00003Zm00001d12784
Zm00001d046298	RLG17052Zm00001d00001
Zm00001d046331	RLG01049Zm00001d00004
Zm00001d046337	DHH00002Zm00001d05445
Zm00001d046373	RLG00273Zm00001d00011
Zm00001d046377	RLC02891Zm00001d00002
Zm00001d046390	RLG17747Zm00001d00001
Zm00001d046391	RLG17747Zm00001d00001
Zm00001d046392	RLG17747Zm00001d00001
Zm00001d046391	DHH00002Zm00001d05453
Zm00001d046397	RLC18515Zm00001d00001
Zm00001d046397	RLX03064Zm00001d00002
Zm00001d046397	RLC00004Zm00001d10868
Zm00001d046407	RLX21689Zm00001d00001
Zm00001d046432	RLX18513Zm00001d00001
Zm00001d046443	DHH00002Zm00001d05459
Zm00001d046447	RLC00004Zm00001d11912
Zm00001d046447	DHH00002Zm00001d10434
Zm00001d046465	RLG00082Zm00001d00041
Zm00001d046475	DHH00002Zm00001d10437
Zm00001d046477	DHH00002Zm00001d05463
Zm00001d046505	DHH00002Zm00001d05466
Zm00001d046515	DHH00002Zm00001d10442
Zm00001d046518	RLX18512Zm00001d00001
Zm00001d046518	RLX19412Zm00001d00001
Zm00001d046520	DHH00002Zm00001d05467
Zm00001d046521	DHH00002Zm00001d05468
Zm00001d046565	DHH00002Zm00001d10452
Zm00001d046571	RLC00002Zm00001d14490
Zm00001d046577	RLX03509Zm00001d00002
Zm00001d046582	RLC00029Zm00001d00386
Zm00001d046585	RLX21670Zm00001d00001
Zm00001d046614	RLX05252Zm00001d00001
Zm00001d046620	DHH00002Zm00001d10462
Zm00001d046627	DHH00029Zm00001d00032
Zm00001d046633	RLG00012Zm00001d00299
Zm00001d046633	RLC00004Zm00001d08414
Zm00001d046635	RLC17652Zm00001d00001
Zm00001d046636	RLC17652Zm00001d00001
Zm00001d046637	RLC17652Zm00001d00001
Zm00001d046662	RLX21662Zm00001d00001
Zm00001d046662	RLG05242Zm00001d00001
Zm00001d046662	DHH00001Zm00001d10746
Zm00001d046671	RLC00032Zm00001d00326
Zm00001d046678	DHH00002Zm00001d05496
Zm00001d046693	DHH00002Zm00001d05497
Zm00001d046694	DHH00002Zm00001d05497
Zm00001d046726	DHH00002Zm00001d10468
Zm00001d046727	DHH00002Zm00001d10468
Zm00001d046736	DHH00003Zm00001d04767
Zm00001d046747	RLX21655Zm00001d00001
Zm00001d046753	DHH00002Zm00001d10470
Zm00001d046760	DHH00002Zm00001d10472
Zm00001d046763	DHH00002Zm00001d10473
Zm00001d046771	DHH00002Zm00001d05505
Zm00001d046775	RLC00002Zm00001d13237
Zm00001d046779	DHH00002Zm00001d10476
Zm00001d046782	DHH00002Zm00001d10477
Zm00001d046801	DHH00002Zm00001d05507
Zm00001d046818	DHH00002Zm00001d10483
Zm00001d046848	RLC00004Zm00001d10890
Zm00001d046848	RLC00002Zm00001d09786
Zm00001d046851	RLG00003Zm00001d11262
Zm00001d046851	RLX01961Zm00001d00002
Zm00001d046861	RLX05215Zm00001d00001
Zm00001d046864	RLC00004Zm00001d08447
Zm00001d046884	RLC00019Zm00001d00554
Zm00001d046884	RLG00006Zm00001d04029
Zm00001d046884	RLC00004Zm00001d10891
Zm00001d046894	DHH00002Zm00001d10487
Zm00001d046902	RLG00005Zm00001d03967
Zm00001d046903	DHH00002Zm00001d10490
Zm00001d046946	DHH00002Zm00001d05521
Zm00001d046969	DHH00002Zm00001d05525
Zm00001d046980	DHH00002Zm00001d05528
Zm00001d046987	DHH00002Zm00001d10496
Zm00001d046988	DHH00002Zm00001d10496
Zm00001d047028	DHH00002Zm00001d05534
Zm00001d047033	RLC00002Zm00001d14916
Zm00001d047065	RLC00002Zm00001d14512
Zm00001d047065	RLC00054Zm00001d00104
Zm00001d047070	RLC00951Zm00001d00005
Zm00001d047072	DHH00002Zm00001d05537
Zm00001d047073	DHH00002Zm00001d05537
Zm00001d047084	DHH00002Zm00001d05540
Zm00001d047085	DHH00002Zm00001d05540
Zm00001d047094	RLX02323Zm00001d00001
Zm00001d047113	RLX05168Zm00001d00001
Zm00001d047122	DHH00002Zm00001d10518
Zm00001d047131	DHH00002Zm00001d10521
Zm00001d047136	RLG00009Zm00001d01683
Zm00001d047138	RLX18507Zm00001d00001
Zm00001d047138	RLG00114Zm00001d00020
Zm00001d047140	DHH00002Zm00001d10522
Zm00001d047139	DHH00002Zm00001d10522
Zm00001d047147	RLX19393Zm00001d00001
Zm00001d047146	RLX19393Zm00001d00001
Zm00001d047147	RLX21640Zm00001d00001
Zm00001d047146	RLX21640Zm00001d00001
Zm00001d047180	DHH00002Zm00001d10526
Zm00001d047193	RLX14021Zm00001dS0029
Zm00001d047195	DHH00002Zm00001d10530
Zm00001d047199	DHH00002Zm00001d05552
Zm00001d047200	DHH00002Zm00001d05552
Zm00001d047267	DHH00002Zm00001d05564
Zm00001d047295	DHH00002Zm00001d05566
Zm00001d047301	DHH00002Zm00001d10542
Zm00001d047352	RLC00014Zm00001d00998
Zm00001d047352	DHH00002Zm00001d10549
Zm00001d047374	DHH00002Zm00001d10553
Zm00001d047384	DHH00002Zm00001d10554
Zm00001d047386	DHH00002Zm00001d05575
Zm00001d047394	RLX21632Zm00001d00001
Zm00001d047406	RLX17362Zm00001d00001
Zm00001d047407	RLX17362Zm00001d00001
Zm00001d047408	RLX17362Zm00001d00001
Zm00001d047410	RLX05115Zm00001d00001
Zm00001d047411	RLX05115Zm00001d00001
Zm00001d047410	DHH00002Zm00001d10555
Zm00001d047488	DHH00128Zm00001d00006
Zm00001d047496	DHH00002Zm00001d10564
Zm00001d047508	DHH00002Zm00001d05589
Zm00001d047509	DHH00002Zm00001d05589
Zm00001d047525	RLC00019Zm00001d00561
Zm00001d047541	DHH00002Zm00001d05593
Zm00001d047548	DHH00002Zm00001d05595
Zm00001d047549	DHH00002Zm00001d05595
Zm00001d047550	DHH00002Zm00001d05597
Zm00001d047561	RLC00048Zm00001d00043
Zm00001d047561	DHH00002Zm00001d05598
Zm00001d047593	DHH00002Zm00001d10576
Zm00001d047604	DHH00003Zm00001d04830
Zm00001d047619	DHH00002Zm00001d10577
Zm00001d047622	RLG00981Zm00001d00003
Zm00001d047648	RLX17810Zm00001d00001
Zm00001d047650	RLX17810Zm00001d00001
Zm00001d047651	RLX17810Zm00001d00001
Zm00001d047656	RLC17597Zm00001d00001
Zm00001d047657	RLC17597Zm00001d00001
Zm00001d047658	RLC17597Zm00001d00001
Zm00001d047657	DHH00002Zm00001d05611
Zm00001d047670	DHH00002Zm00001d05613
Zm00001d047703	DHH00002Zm00001d10584
Zm00001d047704	DHH00002Zm00001d10584
Zm00001d047708	DHH00002Zm00001d10585
Zm00001d047778	DHH00002Zm00001d10590
Zm00001d047783	RLX05062Zm00001d00001
Zm00001d047784	RLX05061Zm00001d00001
Zm00001d047798	RLG00001Zm00001d15950
Zm00001d047798	RLC00004Zm00001d11694
Zm00001d047811	RLX17876Zm00001d00001
Zm00001d047810	RLX17876Zm00001d00001
Zm00001d047817	DHH00002Zm00001d05619
Zm00001d047861	DHH00002Zm00001d10600
Zm00001d047864	DHH00002Zm00001d05625
Zm00001d047885	RLX19381Zm00001d00001
Zm00001d047886	RLC04595Zm00001d00002
Zm00001d047886	RLX01135Zm00001d00002
Zm00001d047899	DHH00002Zm00001d10605
Zm00001d047905	RLX19379Zm00001d00001
Zm00001d047919	RLG00012Zm00001d00936
Zm00001d047919	RLG00003Zm00001d12352
Zm00001d047922	DTT16873Zm00001d00016
Zm00001d047930	DHH00002Zm00001d05630
Zm00001d047936	DHH00002Zm00001d10606
Zm00001d047948	DHH00002Zm00001d05632
Zm00001d047957	DHH00002Zm00001d10609
Zm00001d048009	RLG00011Zm00001d01293
Zm00001d048009	RLG00003Zm00001d12604
Zm00001d048009	RLG03430Zm00001d00002
Zm00001d048011	DHH00002Zm00001d10616
Zm00001d048012	DHH00002Zm00001d10616
Zm00001d048032	RLC00048Zm00001d00133
Zm00001d048033	RLC00048Zm00001d00133
Zm00001d048035	RLC00048Zm00001d00133
Zm00001d048031	RLC00048Zm00001d00133
Zm00001d048034	RLC00048Zm00001d00133
Zm00001d048033	DHH00080Zm00001d00011
Zm00001d048042	DHH00002Zm00001d10620
Zm00001d048044	DHH00002Zm00001d10620
Zm00001d048063	RLC02249Zm00001d00003
Zm00001d048089	DHH00002Zm00001d05652
Zm00001d048093	RLC00002Zm00001d13322
Zm00001d048094	RLC00002Zm00001d13322
Zm00001d048136	RLX05034Zm00001d00001
Zm00001d048148	RLX18500Zm00001d00001
Zm00001d048168	RLX19377Zm00001d00001
Zm00001d048216	DHH00002Zm00001d10629
Zm00001d048253	RLX05028Zm00001d00001
Zm00001d048255	RLX05027Zm00001d00001
Zm00001d048279	RLX19374Zm00001d00001
Zm00001d048327	RLX05020Zm00001d00001
Zm00001d048374	DHH00002Zm00001d10635
Zm00001d048376	DHH00002Zm00001d10635
Zm00001d048375	DHH00002Zm00001d10635
Zm00001d048436	DHH00002Zm00001d10639
Zm00001d048452	DHH00002Zm00001d05675
Zm00001d048459	DHH00647Zm00001d00001
Zm00001d048482	DHH00002Zm00001d05676
Zm00001d048487	DTH12305Zm00001d00001
Zm00001d048489	DTH12305Zm00001d00001
Zm00001d048538	DHH00002Zm00001d10643
Zm00001d048548	DHH00002Zm00001d10646
Zm00001d048554	DHH00002Zm00001d10647
Zm00001d048576	RLX21598Zm00001d00001
Zm00001d023211	DHH00001Zm00001d00001
Zm00001d023232	DHH00002Zm00001d05732
Zm00001d023233	DHH00002Zm00001d05732
Zm00001d023234	DHH00002Zm00001d05732
Zm00001d023265	RLG20885Zm00001d00001
Zm00001d023266	RLG20885Zm00001d00001
Zm00001d023266	RLX16338Zm00001d00001
Zm00001d023287	RLX16331Zm00001d00001
Zm00001d023288	RLX16331Zm00001d00001
Zm00001d023289	RLX16331Zm00001d00001
Zm00001d023295	DHH00002Zm00001d05736
Zm00001d023296	DHH00002Zm00001d05736
Zm00001d023321	RLG02007Zm00001d00003
Zm00001d023321	RLG00003Zm00001d00006
Zm00001d023322	RLC03470Zm00001d00001
Zm00001d023327	RLX25021Zm00001d00001
Zm00001d023342	RLG00007Zm00001d02087
Zm00001d023342	RLX16318Zm00001d00001
Zm00001d023346	RLX25019Zm00001d00001
Zm00001d023347	RLX25019Zm00001d00001
Zm00001d023350	RLC00184Zm00001d00001
Zm00001d023353	RLX17087Zm00001d00001
Zm00001d023354	RLX17087Zm00001d00001
Zm00001d023356	RLX17087Zm00001d00001
Zm00001d023362	DHH00002Zm00001d00004
Zm00001d023382	DHH00002Zm00001d00005
Zm00001d023405	DHH00002Zm00001d05742
Zm00001d023416	DHH00002Zm00001d00006
Zm00001d023433	DHH00002Zm00001d00008
Zm00001d023473	RLC00041Zm00001d00208
Zm00001d023475	RLC00041Zm00001d00208
Zm00001d023476	RLC00041Zm00001d00208
Zm00001d023474	RLC00041Zm00001d00208
Zm00001d023474	RLX16298Zm00001d00001
Zm00001d023481	RLX20877Zm00001d00001
Zm00001d023483	RLX19071Zm00001d00001
Zm00001d023484	RLX19071Zm00001d00001
Zm00001d023484	RLX20876Zm00001d00001
Zm00001d023486	RLX25014Zm00001d00001
Zm00001d023487	RLX25014Zm00001d00001
Zm00001d023486	RLX16296Zm00001d00001
Zm00001d023488	RLX19070Zm00001d00001
Zm00001d023489	RLX20875Zm00001d00001
Zm00001d023490	RLX20875Zm00001d00001
Zm00001d023490	RLX16294Zm00001d00001
Zm00001d023493	RLX18124Zm00001d00001
Zm00001d023532	RLG00003Zm00001d12798
Zm00001d023532	RLG17735Zm00001d00001
Zm00001d023532	DHH00002Zm00001d05750
Zm00001d023561	DHH00002Zm00001d05751
Zm00001d023562	DHH00002Zm00001d05751
Zm00001d023563	DHH00002Zm00001d05751
Zm00001d023594	RLX16264Zm00001d00001
Zm00001d023609	DHH00002Zm00001d00021
Zm00001d023610	DHH00002Zm00001d00021
Zm00001d023612	DHH00002Zm00001d05757
Zm00001d023619	RLG00008Zm00001d02821
Zm00001d023619	RLC00004Zm00001d08740
Zm00001d023629	DHH00007Zm00001d00008
Zm00001d023641	DHH00002Zm00001d00024
Zm00001d023647	RLC00004Zm00001d11982
Zm00001d023656	DHH00002Zm00001d05760
Zm00001d023657	DHH00002Zm00001d05760
Zm00001d023672	DHH00002Zm00001d00026
Zm00001d023687	RLC00004Zm00001d11967
Zm00001d023687	RLG00007Zm00001d02096
Zm00001d023704	RLG00010Zm00001d01208
Zm00001d023711	DHH00002Zm00001d05764
Zm00001d023723	RLC00049Zm00001d00107
Zm00001d023724	RLC00049Zm00001d00107
Zm00001d023725	RLC00049Zm00001d00107
Zm00001d023723	RLC00002Zm00001d14556
Zm00001d023724	RLC00002Zm00001d14556
Zm00001d023725	RLC00002Zm00001d14556
Zm00001d023743	DHH00002Zm00001d05768
Zm00001d023765	DHH00002Zm00001d05772
Zm00001d023775	DTT12974Zm00001d00005
Zm00001d023816	RLC00443Zm00001d00006
Zm00001d023816	RLC00002Zm00001d10144
Zm00001d023827	DHH00002Zm00001d05781
Zm00001d023871	RLG00003Zm00001d12811
Zm00001d023872	RLG00003Zm00001d12811
Zm00001d023889	RLG00043Zm00001d00098
Zm00001d023890	RLG00043Zm00001d00098
Zm00001d023889	RLG00001Zm00001d15112
Zm00001d023890	RLG00001Zm00001d15112
Zm00001d023889	RLX00654Zm00001d00005
Zm00001d023890	RLX00654Zm00001d00005
Zm00001d023905	RLX16771Zm00001d00001
Zm00001d023909	RLG04622Zm00001d00002
Zm00001d023928	RLX02801Zm00001d00002
Zm00001d023976	DHH00002Zm00001d00063
Zm00001d023982	RLG00005Zm00001d04124
Zm00001d023982	RLG00120Zm00001d00028
Zm00001d023985	RLX19061Zm00001d00001
Zm00001d023989	RLG04497Zm00001d00002
Zm00001d024001	RLG00043Zm00001d00002
Zm00001d024002	RLG00043Zm00001d00002
Zm00001d024005	RLG00011Zm00001d01150
Zm00001d024008	RLG01125Zm00001d00004
Zm00001d024011	RLG00021Zm00001d00531
Zm00001d024011	DHH00002Zm00001d05805
Zm00001d024012	RLG00194Zm00001d00010
Zm00001d024013	RLG00194Zm00001d00010
Zm00001d024013	DHH00002Zm00001d00068
Zm00001d024038	DHH00002Zm00001d05812
Zm00001d024040	DHH00002Zm00001d05812
Zm00001d024053	RLC00016Zm00001d00007
Zm00001d024053	DHH00002Zm00001d00075
Zm00001d024057	DHH00004Zm00001d00037
Zm00001d024058	RLG01519Zm00001d00003
Zm00001d024058	RLG01453Zm00001d00001
Zm00001d024070	RLC00125Zm00001d00031
Zm00001d024072	RLC00002Zm00001d10163
Zm00001d024079	RLC00004Zm00001d11712
Zm00001d024079	RLG00005Zm00001d03981
Zm00001d024079	RLX24936Zm00001d00001
Zm00001d024079	RLG00005Zm00001d00066
Zm00001d024096	RLG24926Zm00001d00001
Zm00001d024103	RLX17394Zm00001d00001
Zm00001d024103	DHH00002Zm00001d05823
Zm00001d024110	RLX19056Zm00001d00001
Zm00001d024135	RLG18121Zm00001d00001
Zm00001d024138	RLG24909Zm00001d00001
Zm00001d024138	DTC00108Zm00001d00004
Zm00001d024140	DHH00002Zm00001d00086
Zm00001d024145	DHH00002Zm00001d05832
Zm00001d024151	RLG19054Zm00001d00001
Zm00001d024157	RLX24906Zm00001d00001
Zm00001d024181	RLC00067Zm00001d00018
Zm00001d024183	RLC00067Zm00001d00018
Zm00001d024185	RLG00007Zm00001d02119
Zm00001d024189	RLG00005Zm00001d04125
Zm00001d024190	RLG00005Zm00001d04125
Zm00001d024189	DHH00002Zm00001d05836
Zm00001d024190	DHH00002Zm00001d05836
Zm00001d024193	RLX24897Zm00001d00001
Zm00001d024195	RLG24896Zm00001d00001
Zm00001d024197	RLG24896Zm00001d00001
Zm00001d024196	RLG24896Zm00001d00001
Zm00001d024209	RLX16983Zm00001d00001
Zm00001d024211	RLX01645Zm00001d00002
Zm00001d024253	DHH00002Zm00001d05848
Zm00001d024262	RLC00002Zm00001d10173
Zm00001d024262	RLX15948Zm00001d00001
Zm00001d024285	RLC00002Zm00001d13378
Zm00001d024312	RLX20825Zm00001d00001
Zm00001d024313	RLX20825Zm00001d00001
Zm00001d024329	RLC02983Zm00001d00002
Zm00001d024330	RLC02983Zm00001d00002
Zm00001d024336	DHH00023Zm00001d00058
Zm00001d024345	DHH00002Zm00001d05857
Zm00001d024346	DHH00002Zm00001d05857
Zm00001d024363	DHH00002Zm00001d05858
Zm00001d024367	RLG00001Zm00001d00539
Zm00001d024368	RLG00001Zm00001d00539
Zm00001d024382	DHH00001Zm00001d00239
Zm00001d024384	DHH00001Zm00001d00240
Zm00001d024390	RLG00001Zm00001d12763
Zm00001d024390	RLC00002Zm00001d00242
Zm00001d024397	RLX20822Zm00001d00001
Zm00001d024398	RLX20822Zm00001d00001
Zm00001d024407	RLX15899Zm00001d00001
Zm00001d024431	RLX18380Zm00001d00001
Zm00001d024431	RLC00004Zm00001d08782
Zm00001d024439	RLG00993Zm00001d00005
Zm00001d024439	DHH00002Zm00001d00125
Zm00001d024456	RLX24856Zm00001d00001
Zm00001d024457	RLX24856Zm00001d00001
Zm00001d024505	RLG00863Zm00001d00005
Zm00001d024535	DHH00002Zm00001d00139
Zm00001d024536	DHH00002Zm00001d05880
Zm00001d024558	RLX24844Zm00001d00001
Zm00001d024560	DHH00002Zm00001d05883
Zm00001d024562	RLX20813Zm00001d00001
Zm00001d024563	RLX20813Zm00001d00001
Zm00001d024608	RLG00992Zm00001d00005
Zm00001d024608	RLG00300Zm00001d00007
Zm00001d024614	RLC00022Zm00001d00492
Zm00001d024613	RLC00022Zm00001d00492
Zm00001d024614	DHH00002Zm00001d05889
Zm00001d024613	DHH00002Zm00001d05889
Zm00001d024628	RLX20810Zm00001d00001
Zm00001d024652	RLG00005Zm00001d04204
Zm00001d024651	RLG00005Zm00001d04204
Zm00001d024682	DHH00002Zm00001d00165
Zm00001d024683	DHH00002Zm00001d00165
Zm00001d024684	DHH00002Zm00001d00165
Zm00001d024699	RLG00008Zm00001d02300
Zm00001d024707	DHH00002Zm00001d05897
Zm00001d024710	DHH00002Zm00001d00167
Zm00001d024720	DHH00002Zm00001d00168
Zm00001d024721	DHH00002Zm00001d00168
Zm00001d024728	DHH00002Zm00001d00171
Zm00001d024739	DHH00002Zm00001d05901
Zm00001d024750	RLC17695Zm00001d00001
Zm00001d024760	RLC20807Zm00001d00001
Zm00001d024761	RLC20807Zm00001d00001
Zm00001d024814	DHH02577Zm00001d00001
Zm00001d024840	DHH00002Zm00001d00191
Zm00001d024850	RLC24824Zm00001d00001
Zm00001d024851	RLC24824Zm00001d00001
Zm00001d024852	RLX20802Zm00001d00001
Zm00001d024874	RLC20800Zm00001d00001
Zm00001d024874	RLG00007Zm00001d02135
Zm00001d024912	DHH00002Zm00001d00205
Zm00001d024917	DHH00002Zm00001d00207
Zm00001d024918	DHH00002Zm00001d00207
Zm00001d024931	RLG00006Zm00001d04037
Zm00001d024942	DHH00002Zm00001d05930
Zm00001d024944	RLX17641Zm00001d00001
Zm00001d024955	DHH00002Zm00001d05931
Zm00001d024956	RLX18378Zm00001d00001
Zm00001d024957	RLX18378Zm00001d00001
Zm00001d024959	RLX24805Zm00001d00001
Zm00001d024964	RLC01079Zm00001d00002
Zm00001d024970	RLX19035Zm00001d00001
Zm00001d024974	DHH00002Zm00001d05933
Zm00001d024978	RLC00067Zm00001d00048
Zm00001d024977	RLC00067Zm00001d00048
Zm00001d024979	RLC00067Zm00001d00048
Zm00001d024996	RLC24802Zm00001d00001
Zm00001d025039	DHH00002Zm00001d00222
Zm00001d025056	RLG00191Zm00001d00017
Zm00001d025073	RLC00002Zm00001d14569
Zm00001d025089	DHH02707Zm00001d00001
Zm00001d025093	RLG17797Zm00001d00001
Zm00001d025101	DHH00550Zm00001d00001
Zm00001d025103	RLC00002Zm00001d13405
Zm00001d025103	RLG02289Zm00001d00001
Zm00001d025106	RLG00006Zm00001d04038
Zm00001d025115	DHH00002Zm00001d05948
Zm00001d025116	DHH00002Zm00001d05948
Zm00001d025120	DHH00002Zm00001d00230
Zm00001d025121	DHH00002Zm00001d00230
Zm00001d025142	DHH00002Zm00001d00234
Zm00001d025143	DHH00002Zm00001d00234
Zm00001d025155	RLX14021Zm00001dS0007
Zm00001d025183	RLG00005Zm00001d03990
Zm00001d025202	RLC15686Zm00001d00001
Zm00001d025207	RLX15685Zm00001d00001
Zm00001d025227	DHH00002Zm00001d05965
Zm00001d025230	DHH00002Zm00001d00248
Zm00001d025231	DHH00002Zm00001d00248
Zm00001d025243	RLX17550Zm00001d00001
Zm00001d025256	DHH00002Zm00001d05967
Zm00001d025262	DHH00002Zm00001d00252
Zm00001d025283	DHH00002Zm00001d05973
Zm00001d025284	DHH00002Zm00001d05973
Zm00001d025285	DHH00002Zm00001d05973
Zm00001d025288	DHH00002Zm00001d05974
Zm00001d025289	DHH00002Zm00001d05974
Zm00001d025291	DHH00002Zm00001d05975
Zm00001d025297	DHH00002Zm00001d00254
Zm00001d025306	RLX15659Zm00001d00001
Zm00001d025308	DHH00002Zm00001d05979
Zm00001d025314	DHH00002Zm00001d00259
Zm00001d025316	DHH00002Zm00001d00260
Zm00001d025317	DHH00002Zm00001d00260
Zm00001d025318	DHH00002Zm00001d00260
Zm00001d025328	RLC00002Zm00001d15086
Zm00001d025330	RLC00002Zm00001d15086
Zm00001d025335	RLX01273Zm00001d00004
Zm00001d025349	RLG00039Zm00001d00223
Zm00001d025350	RLG00039Zm00001d00223
Zm00001d025349	DHH00002Zm00001d00264
Zm00001d025350	DHH00002Zm00001d00264
Zm00001d025350	RLX02753Zm00001d00002
Zm00001d025358	DHH00002Zm00001d00267
Zm00001d025366	DHH00002Zm00001d05984
Zm00001d025384	DHH00002Zm00001d00270
Zm00001d025386	DHH00002Zm00001d00270
Zm00001d025385	DHH00002Zm00001d00270
Zm00001d025390	RLX15646Zm00001d00001
Zm00001d025391	RLX20784Zm00001d00001
Zm00001d025392	RLX20784Zm00001d00001
Zm00001d025394	RLX24782Zm00001d00001
Zm00001d025395	RLX24782Zm00001d00001
Zm00001d025393	RLX24782Zm00001d00001
Zm00001d025393	DHH00108Zm00001d00001
Zm00001d025394	RLX15645Zm00001d00001
Zm00001d025395	RLX15645Zm00001d00001
Zm00001d025403	RLX19032Zm00001d00001
Zm00001d025404	RLX19032Zm00001d00001
Zm00001d025403	RLX20783Zm00001d00001
Zm00001d025415	DHH00002Zm00001d05987
Zm00001d025436	DHH00002Zm00001d00278
Zm00001d025454	DHH00002Zm00001d05991
Zm00001d025456	DHH00002Zm00001d05992
Zm00001d025457	DHH00002Zm00001d05992
Zm00001d025455	DHH00002Zm00001d05992
Zm00001d025458	DHH00002Zm00001d05993
Zm00001d025480	DHH00002Zm00001d05995
Zm00001d025496	RLX15623Zm00001d00001
Zm00001d025497	RLX15623Zm00001d00001
Zm00001d025511	DHH00002Zm00001d06000
Zm00001d025531	DHH00002Zm00001d00283
Zm00001d025532	DHH00002Zm00001d00283
Zm00001d025550	DHH00002Zm00001d06005
Zm00001d025583	RLC00002Zm00001d14928
Zm00001d025589	DHH00002Zm00001d06013
Zm00001d025591	DHH02683Zm00001d00001
Zm00001d025593	RLX18114Zm00001d00001
Zm00001d025594	RLX18114Zm00001d00001
Zm00001d025596	RLX18114Zm00001d00001
Zm00001d025600	RLX24772Zm00001d00001
Zm00001d025601	RLX24772Zm00001d00001
Zm00001d025602	RLX24772Zm00001d00001
Zm00001d025606	RLX15616Zm00001d00001
Zm00001d025620	DHH00002Zm00001d06016
Zm00001d025638	DHH00002Zm00001d00293
Zm00001d025641	DHH00002Zm00001d00294
Zm00001d025642	DHH00002Zm00001d00294
Zm00001d025649	DHH00002Zm00001d00296
Zm00001d025671	DHH00002Zm00001d06020
Zm00001d025676	DHH00002Zm00001d00298
Zm00001d025682	DHH00002Zm00001d00300
Zm00001d025685	DHH00002Zm00001d00301
Zm00001d025719	DHH00002Zm00001d06023
Zm00001d025718	DHH00002Zm00001d06023
Zm00001d025723	DHH00002Zm00001d06024
Zm00001d025760	DTT11147Zm00001d00001
Zm00001d025796	DHH00002Zm00001d00317
Zm00001d025806	DHH00002Zm00001d06028
Zm00001d025805	DHH00002Zm00001d06028
Zm00001d025838	DHH00002Zm00001d00324
Zm00001d025839	DHH00002Zm00001d00324
Zm00001d025841	DHH00002Zm00001d00324
Zm00001d025843	DHH00002Zm00001d00326
Zm00001d025850	DHH00002Zm00001d06030
Zm00001d025851	DHH00002Zm00001d06030
Zm00001d025878	RLX24759Zm00001d00001
Zm00001d025884	RLX20772Zm00001d00001
Zm00001d025931	RLC00002Zm00001d14581
Zm00001d025931	RLG00005Zm00001d03992
Zm00001d025931	RLX02382Zm00001d00002
Zm00001d025931	RLC00004Zm00001d00524
Zm00001d025962	DHH00002Zm00001d00337
Zm00001d025974	DHH00002Zm00001d06046
Zm00001d025975	DHH00002Zm00001d06046
Zm00001d025980	RLC00004Zm00001d11920
Zm00001d026006	DHH00002Zm00001d00339
Zm00001d026071	DHH00002Zm00001d06049
Zm00001d026086	DHH02661Zm00001d00001
Zm00001d026115	DHH00002Zm00001d06055
Zm00001d026116	DHH00002Zm00001d06055
Zm00001d026157	RLC00057Zm00001d00085
Zm00001d026188	DHH00002Zm00001d06063
Zm00001d026225	RLX24746Zm00001d00001
Zm00001d026226	RLX24746Zm00001d00001
Zm00001d026313	RLX15517Zm00001d00001
Zm00001d026323	DHH00002Zm00001d00362
Zm00001d026325	DHH00002Zm00001d00362
Zm00001d026355	DHH00002Zm00001d06077
Zm00001d026385	RLX17068Zm00001d00001
Zm00001d026386	RLX17068Zm00001d00001
Zm00001d026388	RLX17068Zm00001d00001
Zm00001d026387	RLX17068Zm00001d00001
Zm00001d026408	DHH00002Zm00001d06080
Zm00001d026411	DHH00002Zm00001d00368
Zm00001d026420	DHH00002Zm00001d00369
Zm00001d026482	DHH00005Zm00001d00142
Zm00001d026567	DHH00002Zm00001d00381
Zm00001d026602	DHH00002Zm00001d00383
Zm00001d005136	DTA00101Zm00001d00001
Zm00001d002628	DTC00091Zm00001d00002
Zm00001d006893	DTA00080Zm00001d00048
Zm00001d007071	DTH00327Zm00001d00001
Zm00001d007629	DTA00116Zm00001d00001
Zm00001d007923	DTC00105Zm00001d00003
Zm00001d003312	DTC00113Zm00001d00008
Zm00001d003496	DTH00025Zm00001d00001
Zm00001d050593	DTC00113Zm00001d00001
Zm00001d050594	DTC00113Zm00001d00001
Zm00001d050595	DTC00113Zm00001d00001
Zm00001d049101	DTA00264Zm00001d00001
Zm00001d052528	DTA00080Zm00001d00035
Zm00001d052931	DTT00042Zm00001d00168
Zm00001d053205	DTA00080Zm00001d00012
Zm00001d053235	DTC00001Zm00001d00008
